Instance,Run,Algo,InitCost,FinalCost
tai64c,324,S,2654488,1866152
tai64c,325,G,3001738,1867264
tai64c,325,S,2963954,1863794
tai64c,326,G,3142650,1865994
tai64c,326,S,3119542,1864686
tai64c,327,G,3297380,1863678
tai64c,327,S,2785096,1864686
tai64c,328,G,2888402,1901636
tai64c,328,S,2730810,1866842
tai64c,329,G,3252082,1875660
tai64c,329,S,3040506,1864686
tai64c,330,G,2755874,1858710
tai64c,330,S,2763656,1857646
tai64c,331,G,2788604,1863678
tai64c,331,S,3285632,1863678
tai64c,332,G,2932894,1861832
tai64c,332,S,2402510,1863678
tai64c,333,G,3058020,1864686
tai64c,333,S,2929500,1860348
tai64c,334,G,2677896,1860348
tai64c,334,S,2179384,1867264
tai64c,335,G,2897034,1864238
tai64c,335,S,3237224,1882540
tai64c,336,G,2770008,1860942
tai64c,336,S,2795956,1857646
tai64c,337,G,3067164,1864444
tai64c,337,S,2875912,1875660
tai64c,338,G,4112848,1861832
tai64c,338,S,2855064,1903972
tai64c,339,G,3244120,1866152
tai64c,339,S,3055210,1864686
tai64c,340,G,3124696,1855928
tai64c,340,S,2900628,1863678
tai64c,341,G,3240114,1876252
tai64c,341,S,2696774,1860348
tai64c,342,G,2324752,1863678
tai64c,342,S,2941080,1863794
tai64c,343,G,3150046,1866152
tai64c,343,S,3588546,1865994
tai64c,344,G,3662750,1860942
tai64c,344,S,2667814,1858710
tai64c,345,G,3113676,1864444
tai64c,345,S,3028636,1875764
tai64c,346,G,2821622,1864686
tai64c,346,S,3092112,1863678
tai64c,347,G,2901822,1860702
tai64c,347,S,2588192,1859480
tai64c,348,G,3704276,1864686
tai64c,348,S,3128042,1856396
tai64c,349,G,2970656,1863678
tai64c,349,S,3099544,1863678
tai64c,350,G,3609042,1857646
tai64c,350,S,2264600,1864238
tai64c,351,G,3232648,1860942
tai64c,351,S,3544660,1882540
tai64c,352,G,3070634,1863794
tai64c,352,S,2754030,1863794
tai64c,353,G,3361128,1866152
tai64c,353,S,2801600,1864686
tai64c,354,G,3057396,1867264
tai64c,354,S,3387556,1865994
tai64c,355,G,2896952,1855928
tai64c,355,S,2915678,1859480
tai64c,356,G,2782812,1860942
tai64c,356,S,2859420,1857646
tai64c,357,G,3513414,1864686
tai64c,357,S,2732666,1856396
tai64c,358,G,2854448,1857646
tai64c,358,S,2491006,1857646
tai64c,359,G,3419278,1859480
tai64c,359,S,2805168,1876252
tai64c,360,G,2904084,1865994
tai64c,360,S,3648972,1857646
tai64c,361,G,2745830,1924742
tai64c,361,S,3029560,1857646
tai64c,362,G,2852440,1859480
tai64c,362,S,2775530,1863794
tai64c,363,G,3216770,1857646
tai64c,363,S,3294886,1867264
tai64c,364,G,2555476,1863678
tai64c,364,S,2900180,1863794
tai64c,365,G,2692748,1863678
tai64c,365,S,3643158,1867264
tai64c,366,G,3059882,1875764
tai64c,366,S,2497836,1855928
tai64c,367,G,3442584,1863678
tai64c,367,S,3495822,1855928
tai64c,368,G,2693178,1864444
tai64c,368,S,2524810,1855928
tai64c,369,G,2812880,1864686
tai64c,369,S,2880808,1865994
tai64c,370,G,3647644,1855928
tai64c,370,S,3253750,1858710
tai64c,371,G,2662862,1860942
tai64c,371,S,3552376,1863678
tai64c,372,G,2282904,1860702
tai64c,372,S,2856266,1857646
tai64c,373,G,2465906,1863794
tai64c,373,S,2699934,1855928
tai64c,374,G,2676680,1863678
tai64c,374,S,3420316,1864686
tai64c,375,G,2803840,1859480
tai64c,375,S,3276406,1863678
tai64c,376,G,2669318,1860348
tai64c,376,S,2607564,1860348
tai64c,377,G,3031832,1858710
tai64c,377,S,2914236,1860702
tai64c,378,G,2752856,1866842
tai64c,378,S,2981460,1857646
tai64c,379,G,2365034,1866152
tai64c,379,S,3116632,1876252
tai64c,380,G,2453204,1866842
tai64c,380,S,3136358,1866152
tai64c,381,G,3435194,1863794
tai64c,381,S,3849200,1857646
tai64c,382,G,2680708,1863678
tai64c,382,S,2688290,1865494
tai64c,383,G,2724872,1860348
tai64c,383,S,3794036,1860348
tai64c,384,G,3322576,1861832
tai64c,384,S,4009412,1863678
tai64c,385,G,2570630,1855928
tai64c,385,S,2912126,1866152
tai64c,386,G,3142066,1855928
tai64c,386,S,2732220,1860942
tai64c,387,G,3176770,1866152
tai64c,387,S,2743262,1857646
tai64c,388,G,2908536,1864686
tai64c,388,S,2763696,1860348
tai64c,389,G,3013186,1855928
tai64c,389,S,2743908,1865494
tai64c,390,G,3158414,1913788
tai64c,390,S,2590930,1857646
tai64c,391,G,2693844,1863678
tai64c,391,S,2504834,1863794
tai64c,392,G,3076814,1866152
tai64c,392,S,2529772,1857646
tai64c,393,G,3473608,1863794
tai64c,393,S,2975386,1865994
tai64c,394,G,2857702,1857646
tai64c,394,S,3545266,1865494
tai64c,395,G,2674520,1864686
tai64c,395,S,2234942,1867264
tai64c,396,G,3266548,1859480
tai64c,396,S,3039848,1865494
tai64c,397,G,2796842,1864686
tai64c,397,S,3667676,1863794
tai64c,398,G,2465102,1864686
tai64c,398,S,2685616,1863794
tai64c,399,G,2897144,1875764
tai64c,399,S,3080988,1875660
tai12a,0,G,329734,247420
tai12a,0,S,306328,244310
tai12a,1,G,312552,237136
tai12a,1,S,315366,247636
tai12a,2,G,310062,257702
tai12a,2,S,310858,238706
tai12a,3,G,318212,253770
tai12a,3,S,327924,241764
tai12a,4,G,314070,247764
tai12a,4,S,289276,239302
tai12a,5,G,341270,250168
tai12a,5,S,335360,230704
tai12a,6,G,311880,245216
tai12a,6,S,310842,248262
tai12a,7,G,313630,244332
tai12a,7,S,314216,254050
tai12a,8,G,320320,244338
tai12a,8,S,311606,224416
tai12a,9,G,320606,257348
tai12a,9,S,311518,224416
tai12a,10,G,324850,250938
tai12a,10,S,322928,235704
tai12a,11,G,312044,234188
tai12a,11,S,314118,246650
tai12a,12,G,309674,247982
tai12a,12,S,300362,239912
tai12a,13,G,309786,247552
tai12a,13,S,332846,244536
tai12a,14,G,361082,232164
tai12a,14,S,307778,237136
tai12a,15,G,319172,259580
tai12a,15,S,332664,248112
tai12a,16,G,300064,242344
tai12a,16,S,328654,244540
tai12a,17,G,329226,253608
tai12a,17,S,330210,241504
tai12a,18,G,305008,242566
tai12a,18,S,278516,247782
tai12a,19,G,305862,247756
tai12a,19,S,288342,249304
tai12a,20,G,312586,248864
tai12a,20,S,321924,253012
tai12a,21,G,297192,257104
tai12a,21,S,334662,244540
tai12a,22,G,315664,252016
tai12a,22,S,292198,251858
tai12a,23,G,300010,252472
tai12a,23,S,336482,230704
tai12a,24,G,333298,238192
tai12a,24,S,356034,242136
tai12a,25,G,321374,254232
tai12a,25,S,322682,246826
tai12a,26,G,293340,234788
tai12a,26,S,319812,230704
tai12a,27,G,313246,243618
tai12a,27,S,302298,238270
tai12a,28,G,312394,250384
tai12a,28,S,336406,238270
tai12a,29,G,313332,244672
tai12a,29,S,324814,242450
tai12a,30,G,307880,257358
tai12a,30,S,320010,247854
tai12a,31,G,316196,241438
tai12a,31,S,330290,240888
tai12a,32,G,310592,254776
tai12a,32,S,279124,243986
tai12a,33,G,303316,237804
tai12a,33,S,342650,249730
tai12a,34,G,327660,255346
tai12a,34,S,318780,241814
tai12a,35,G,321074,246826
tai12a,35,S,307120,250428
tai12a,36,G,315534,255294
tai12a,36,S,304038,243624
tai12a,37,G,319308,249540
tai12a,37,S,309244,244146
tai12a,38,G,301834,260702
tai12a,38,S,334262,255372
tai12a,39,G,304232,255346
tai12a,39,S,308040,238648
tai12a,40,G,318576,251080
tai12a,40,S,334218,250380
tai12a,41,G,293078,246970
tai12a,41,S,337788,242622
tai12a,42,G,315036,258450
tai12a,42,S,350852,267028
tai12a,43,G,299708,245162
tai12a,43,S,296140,240732
tai12a,44,G,335920,237662
tai12a,44,S,316476,247626
tai12a,45,G,340120,252640
tai12a,45,S,325702,254230
tai12a,46,G,325156,252524
tai12a,46,S,316044,249738
tai12a,47,G,321226,247304
tai12a,47,S,323696,255504
tai12a,48,G,317302,242900
tai12a,48,S,302866,238902
tai12a,49,G,303936,242108
tai12a,49,S,310554,257722
tai12a,50,G,341182,239818
tai12a,50,S,314190,241040
tai12a,51,G,319668,243624
tai12a,51,S,297792,242588
tai12a,52,G,299084,250428
tai12a,52,S,321216,243420
tai12a,53,G,311490,243252
tai12a,53,S,310208,249738
tai12a,54,G,323144,243218
tai12a,54,S,286594,252640
tai12a,55,G,303778,237560
tai12a,55,S,306522,242566
tai12a,56,G,333200,230704
tai12a,56,S,306186,238560
tai12a,57,G,327862,241824
tai12a,57,S,312016,230704
tai12a,58,G,304200,243138
tai12a,58,S,282734,243100
tai12a,59,G,299278,252968
tai12a,59,S,275466,247678
tai12a,60,G,305026,254970
tai12a,60,S,310694,237200
tai12a,61,G,326912,245402
tai12a,61,S,305938,239302
tai12a,62,G,290370,245822
tai12a,62,S,318010,258206
tai12a,63,G,325694,249358
tai12a,63,S,305092,247696
tai12a,64,G,305734,247154
tai12a,64,S,311040,246604
tai12a,65,G,305248,253218
tai12a,65,S,308680,239856
tai12a,66,G,311460,246780
tai12a,66,S,287242,237756
tai12a,67,G,292566,242622
tai12a,67,S,314600,244294
tai12a,68,G,293768,251640
tai12a,68,S,313226,243460
tai12a,69,G,333166,237662
tai12a,69,S,341120,249118
tai12a,70,G,316182,241738
tai12a,70,S,321484,247868
tai12a,71,G,339358,247980
tai12a,71,S,289906,243628
tai12a,72,G,294842,241056
tai12a,72,S,297828,234188
tai12a,73,G,321068,243218
tai12a,73,S,291702,245886
tai12a,74,G,336364,247548
tai12a,74,S,321912,243990
tai12a,75,G,314276,246826
tai12a,75,S,292996,250840
tai12a,76,G,286348,255826
tai12a,76,S,295114,242270
tai12a,77,G,315372,241824
tai12a,77,S,325114,255704
tai12a,78,G,304384,230704
tai12a,78,S,291358,242518
tai12a,79,G,315384,247258
tai12a,79,S,307122,239912
tai12a,80,G,305386,237662
tai12a,80,S,270710,234940
tai12a,81,G,324462,230704
tai12a,81,S,284690,242344
tai12a,82,G,308478,252918
tai12a,82,S,295348,242594
tai12a,83,G,290348,251788
tai12a,83,S,334376,255610
tai12a,84,G,308896,250644
tai12a,84,S,313512,243354
tai12a,85,G,322294,250840
tai12a,85,S,311856,239864
tai12a,86,G,336264,249192
tai12a,86,S,302022,251418
tai12a,87,G,312026,248112
tai12a,87,S,316740,238902
tai12a,88,G,290026,246628
tai12a,88,S,309420,247146
tai12a,89,G,298298,242450
tai12a,89,S,306616,252472
tai12a,90,G,321606,251508
tai12a,90,S,306344,236006
tai12a,91,G,319322,255880
tai12a,91,S,317516,240786
tai12a,92,G,310568,249394
tai12a,92,S,320650,240210
tai12a,93,G,307468,245462
tai12a,93,S,298038,257586
tai12a,94,G,342570,252814
tai12a,94,S,312226,254304
tai12a,95,G,320874,256106
tai12a,95,S,317140,239302
tai12a,96,G,318202,236822
tai12a,96,S,308106,230704
tai12a,97,G,326694,229092
tai12a,97,S,296038,245908
tai12a,98,G,317102,247322
tai12a,98,S,304822,234788
tai12a,99,G,305508,245272
tai12a,99,S,309934,243612
tai12a,100,G,285068,239818
tai12a,100,S,313404,251342
tai12a,101,G,338248,245908
tai12a,101,S,310600,249578
tai12a,102,G,315330,239864
tai12a,102,S,291060,250660
tai12a,103,G,324590,263118
tai12a,103,S,333330,240952
tai12a,104,G,314522,250384
tai12a,104,S,317570,236436
tai12a,105,G,289708,239830
tai12a,105,S,285722,239302
tai12a,106,G,315356,255854
tai12a,106,S,325866,238192
tai12a,107,G,301628,238902
tai12a,107,S,305380,252422
tai12a,108,G,321304,249696
tai12a,108,S,317650,236822
tai12a,109,G,314278,251926
tai12a,109,S,330598,255052
tai12a,110,G,300826,251472
tai12a,110,S,295106,243170
tai12a,111,G,314414,245670
tai12a,111,S,347990,242848
tai12a,112,G,310310,242634
tai12a,112,S,305696,239302
tai12a,113,G,315964,250666
tai12a,113,S,325522,255052
tai12a,114,G,306534,263878
tai12a,114,S,318944,243982
tai12a,115,G,312410,260164
tai12a,115,S,300196,242900
tai12a,116,G,315200,242450
tai12a,116,S,311352,245898
tai12a,117,G,302122,256148
tai12a,117,S,324318,252540
tai12a,118,G,304292,250102
tai12a,118,S,287000,245004
tai12a,119,G,325960,257272
tai12a,119,S,304998,244338
tai12a,120,G,316250,238192
tai12a,120,S,289750,251788
tai12a,121,G,272708,238192
tai12a,121,S,312640,235554
tai12a,122,G,327402,243252
tai12a,122,S,295400,237756
tai12a,123,G,308168,258302
tai12a,123,S,296296,238828
tai12a,124,G,333826,258872
tai12a,124,S,296768,251640
tai12a,125,G,315730,247804
tai12a,125,S,298102,236436
tai12a,126,G,314442,253274
tai12a,126,S,325612,248932
tai12a,127,G,325188,260974
tai12a,127,S,322900,229092
tai12a,128,G,292610,247418
tai12a,128,S,282334,245148
tai12a,129,G,297786,236006
tai12a,129,S,334090,248102
tai12a,130,G,333318,247716
tai12a,130,S,303784,246780
tai12a,131,G,284632,233040
tai12a,131,S,336992,238192
tai12a,132,G,324996,233040
tai12a,132,S,299728,255052
tai12a,133,G,315386,230704
tai12a,133,S,306680,246404
tai12a,134,G,331866,256150
tai12a,134,S,333300,245004
tai12a,135,G,323666,247470
tai12a,135,S,308246,237200
tai12a,136,G,322038,248196
tai12a,136,S,313602,238192
tai12a,137,G,289302,237136
tai12a,137,S,291836,246614
tai12a,138,G,309990,245272
tai12a,138,S,318482,264202
tai12a,139,G,328584,240604
tai12a,139,S,319786,240492
tai12a,140,G,300630,266916
tai12a,140,S,290124,259312
tai12a,141,G,327584,255346
tai12a,141,S,296374,257824
tai12a,142,G,296320,229092
tai12a,142,S,326432,246310
tai12a,143,G,298852,229092
tai12a,143,S,314706,247494
tai12a,144,G,312124,245162
tai12a,144,S,289006,242172
tai12a,145,G,350624,247662
tai12a,145,S,298768,248706
tai12a,146,G,300374,267928
tai12a,146,S,336484,251312
tai12a,147,G,314286,252196
tai12a,147,S,333230,243986
tai12a,148,G,330786,244338
tai12a,148,S,299234,241056
tai12a,149,G,316888,259902
tai12a,149,S,321096,240874
tai12a,150,G,316128,247842
tai12a,150,S,308426,252142
tai12a,151,G,306198,239302
tai12a,151,S,293860,242782
tai12a,152,G,302204,239856
tai12a,152,S,331750,248424
tai12a,153,G,296978,247312
tai12a,153,S,306972,244158
tai12a,154,G,338590,238192
tai12a,154,S,311578,245216
tai12a,155,G,335812,242092
tai12a,155,S,294622,244048
tai12a,156,G,339346,233040
tai12a,156,S,294568,251854
tai12a,157,G,307948,247626
tai12a,157,S,288696,245272
tai12a,158,G,306256,248970
tai12a,158,S,293344,243100
tai12a,159,G,328216,241342
tai12a,159,S,315602,243218
tai12a,160,G,329130,260948
tai12a,160,S,295818,247756
tai12a,161,G,336354,248134
tai12a,161,S,316158,244118
tai12a,162,G,328732,238634
tai12a,162,S,302884,249428
tai12a,163,G,290686,252290
tai12a,163,S,323534,247494
tai12a,164,G,323196,233040
tai12a,164,S,329428,244454
tai12a,165,G,323384,256614
tai12a,165,S,333786,244500
tai12a,166,G,323012,239158
tai12a,166,S,304820,244540
tai12a,167,G,315314,230704
tai12a,167,S,334026,233848
tai12a,168,G,322810,239912
tai12a,168,S,313886,246628
tai12a,169,G,305344,238398
tai12a,169,S,315114,249618
tai12a,170,G,334214,247322
tai12a,170,S,347120,236822
tai12a,171,G,319238,249696
tai12a,171,S,304396,240786
tai12a,172,G,312876,242108
tai12a,172,S,289714,251968
tai12a,173,G,304534,236006
tai12a,173,S,319392,242052
tai12a,174,G,277210,251206
tai12a,174,S,322920,249454
tai12a,175,G,319642,249788
tai12a,175,S,330430,229092
tai12a,176,G,305374,245086
tai12a,176,S,294232,245532
tai12a,177,G,294428,242566
tai12a,177,S,318698,252230
tai12a,178,G,300564,256532
tai12a,178,S,319344,254472
tai12a,179,G,310086,240828
tai12a,179,S,324312,242108
tai12a,180,G,316810,236822
tai12a,180,S,310684,234788
tai12a,181,G,312854,251418
tai12a,181,S,318306,230704
tai12a,182,G,302576,238902
tai12a,182,S,324416,243628
tai12a,183,G,321428,250880
tai12a,183,S,314708,239592
tai12a,184,G,338122,251792
tai12a,184,S,334860,250384
tai12a,185,G,326254,248180
tai12a,185,S,297774,251262
tai12a,186,G,309738,248864
tai12a,186,S,324224,251418
tai12a,187,G,313420,241846
tai12a,187,S,289480,248864
tai12a,188,G,323720,246836
tai12a,188,S,327922,241912
tai12a,189,G,339080,247662
tai12a,189,S,328876,250748
tai12a,190,G,318328,241722
tai12a,190,S,314578,244852
tai12a,191,G,276926,242518
tai12a,191,S,323884,239856
tai12a,192,G,302488,251370
tai12a,192,S,288516,242566
tai12a,193,G,289200,240564
tai12a,193,S,321074,239872
tai12a,194,G,306626,250406
tai12a,194,S,311828,239302
tai12a,195,G,320946,229092
tai12a,195,S,297108,249282
tai12a,196,G,329730,233040
tai12a,196,S,330932,239912
tai12a,197,G,317098,244118
tai12a,197,S,318856,245256
tai12a,198,G,336600,242020
tai12a,198,S,316106,248854
tai12a,199,G,316680,242622
tai12a,199,S,298270,248180
tai12a,200,G,299132,237804
tai12a,200,S,341628,248258
tai12a,201,G,291940,230704
tai12a,201,S,313692,243990
tai12a,202,G,313506,250932
tai12a,202,S,303596,242938
tai12a,203,G,310070,252142
tai12a,203,S,334938,245162
tai12a,204,G,348622,245734
tai12a,204,S,325730,237756
tai12a,205,G,338220,246948
tai12a,205,S,294478,243460
tai12a,206,G,304110,242450
tai12a,206,S,321726,248778
tai12a,207,G,293672,241696
tai12a,207,S,313322,246310
tai12a,208,G,311546,246866
tai12a,208,S,317730,260320
tai12a,209,G,328162,247894
tai12a,209,S,291510,251632
tai12a,210,G,305056,239332
tai12a,210,S,306500,247172
tai12a,211,G,288354,252900
tai12a,211,S,269918,242634
tai12a,212,G,290470,245914
tai12a,212,S,335952,253288
tai12a,213,G,325162,248226
tai12a,213,S,306436,239038
tai12a,214,G,313436,239830
tai12a,214,S,313778,242412
tai12a,215,G,327940,245670
tai12a,215,S,312388,243878
tai12a,216,G,322642,250880
tai12a,216,S,322256,241722
tai12a,217,G,307108,246650
tai12a,217,S,322376,245162
tai12a,218,G,298526,237756
tai12a,218,S,306466,248860
tai12a,219,G,314854,251418
tai12a,219,S,311324,250954
tai12a,220,G,319106,241988
tai12a,220,S,334770,243990
tai12a,221,G,325900,257768
tai12a,221,S,320172,260320
tai12a,222,G,325620,245886
tai12a,222,S,318512,242172
tai12a,223,G,300996,255118
tai12a,223,S,307780,239158
tai12a,224,G,313894,242518
tai12a,224,S,317228,245154
tai12a,225,G,307648,243118
tai12a,225,S,311924,247166
tai12a,226,G,286572,247418
tai12a,226,S,317862,244890
tai12a,227,G,336010,233848
tai12a,227,S,345336,239864
tai12a,228,G,303190,235704
tai12a,228,S,298428,258680
tai12a,229,G,333034,243986
tai12a,229,S,308982,240210
tai12a,230,G,295996,253442
tai12a,230,S,313358,248418
tai12a,231,G,314844,241738
tai12a,231,S,344336,229092
tai12a,232,G,328048,252404
tai12a,232,S,313882,232164
tai12a,233,G,296316,252994
tai12a,233,S,319782,243218
tai12a,234,G,341886,236436
tai12a,234,S,285390,254410
tai12a,235,G,311352,241988
tai12a,235,S,301628,238398
tai12a,236,G,325836,241988
tai12a,236,S,334078,245216
tai12a,237,G,316358,236768
tai12a,237,S,312672,243138
tai12a,238,G,314738,242450
tai12a,238,S,298350,242622
tai12a,239,G,304544,249562
tai12a,239,S,296450,242108
tai12a,240,G,300662,259272
tai12a,240,S,286472,246028
tai12a,241,G,318134,241056
tai12a,241,S,330448,242450
tai12a,242,G,299056,243064
tai12a,242,S,309504,240078
tai12a,243,G,288734,242146
tai12a,243,S,304572,239302
tai12a,244,G,288008,241360
tai12a,244,S,271428,245682
tai12a,245,G,303096,244152
tai12a,245,S,307522,254776
tai12a,246,G,327128,249414
tai12a,246,S,310248,261710
tai12a,247,G,328976,253840
tai12a,247,S,298288,238372
tai12a,248,G,299514,249194
tai12a,248,S,308954,238398
tai12a,249,G,323906,238192
tai12a,249,S,310304,243138
tai12a,250,G,324352,248030
tai12a,250,S,323182,240604
tai12a,251,G,331758,251268
tai12a,251,S,329386,233040
tai12a,252,G,320628,258334
tai12a,252,S,331586,255620
tai12a,253,G,324474,239848
tai12a,253,S,302390,239302
tai12a,254,G,350136,247940
tai12a,254,S,300044,256622
tai12a,255,G,308072,245590
tai12a,255,S,313554,240604
tai12a,256,G,298030,241200
tai12a,256,S,326400,242214
tai12a,257,G,312098,263864
tai12a,257,S,301194,241722
tai12a,258,G,323782,240850
tai12a,258,S,298822,230704
tai12a,259,G,302622,242998
tai12a,259,S,321370,246404
tai12a,260,G,341598,235704
tai12a,260,S,319092,238706
tai12a,261,G,338420,250440
tai12a,261,S,293034,238398
tai12a,262,G,328270,250962
tai12a,262,S,303218,247470
tai12a,263,G,307298,237756
tai12a,263,S,315942,253136
tai12a,264,G,308478,245670
tai12a,264,S,311770,230704
tai12a,265,G,308284,247622
tai12a,265,S,333528,239302
tai12a,266,G,307398,245162
tai12a,266,S,333808,224416
tai12a,267,G,309126,242998
tai12a,267,S,345924,243878
tai12a,268,G,246710,229092
tai12a,268,S,323404,242348
tai12a,269,G,295936,248030
tai12a,269,S,317044,236006
tai12a,270,G,309784,234188
tai12a,270,S,323636,257260
tai12a,271,G,344544,249464
tai12a,271,S,294576,237804
tai12a,272,G,336882,240210
tai12a,272,S,317208,246628
tai12a,273,G,351148,230704
tai12a,273,S,310114,244332
tai12a,274,G,319872,250018
tai12a,274,S,303950,249428
tai12a,275,G,295708,242440
tai12a,275,S,307846,240124
tai12a,276,G,339548,237756
tai12a,276,S,314036,238192
tai12a,277,G,303174,261502
tai12a,277,S,315444,241504
tai12a,278,G,320620,243728
tai12a,278,S,324036,237560
tai12a,279,G,312864,242344
tai12a,279,S,281630,242804
tai12a,280,G,319020,254866
tai12a,280,S,300958,243218
tai12a,281,G,329024,250708
tai12a,281,S,306778,246202
tai12a,282,G,329472,247842
tai12a,282,S,322056,244870
tai12a,283,G,345194,261936
tai12a,283,S,305384,242778
tai12a,284,G,321240,251788
tai12a,284,S,310852,242782
tai12a,285,G,308274,253318
tai12a,285,S,268302,242566
tai12a,286,G,317092,252346
tai12a,286,S,318068,244382
tai12a,287,G,336476,247590
tai12a,287,S,276498,240492
tai12a,288,G,280208,238902
tai12a,288,S,291574,244634
tai12a,289,G,294540,250740
tai12a,289,S,288558,229092
tai12a,290,G,331618,249194
tai12a,290,S,304166,244480
tai12a,291,G,306988,249918
tai12a,291,S,326364,242136
tai12a,292,G,330868,251358
tai12a,292,S,320666,247168
tai12a,293,G,330354,238270
tai12a,293,S,301556,244146
tai12a,294,G,307932,247172
tai12a,294,S,301530,252472
tai12a,295,G,325732,236822
tai12a,295,S,316376,252856
tai12a,296,G,314990,238192
tai12a,296,S,316036,251284
tai12a,297,G,323626,241910
tai12a,297,S,295830,249214
tai12a,298,G,284574,245058
tai12a,298,S,319670,239856
tai12a,299,G,276292,241200
tai12a,299,S,308822,250708
tai12a,300,G,307780,254192
tai12a,300,S,316068,239302
tai12a,301,G,323604,246614
tai12a,301,S,310830,230704
tai12a,302,G,326040,244292
tai12a,302,S,311898,249296
tai12a,303,G,313206,261972
tai12a,303,S,332366,242214
tai12a,304,G,317388,230704
tai12a,304,S,330694,245390
tai12a,305,G,322698,237756
tai12a,305,S,301280,247488
tai12a,306,G,318128,247272
tai12a,306,S,324814,243118
tai12a,307,G,314998,237756
tai12a,307,S,311140,249070
tai12a,308,G,297224,249348
tai12a,308,S,333374,257850
tai12a,309,G,317336,254328
tai12a,309,S,321122,240124
tai12a,310,G,316294,242920
tai12a,310,S,294646,241016
tai12a,311,G,292920,251004
tai12a,311,S,311182,242568
tai12a,312,G,329934,242052
tai12a,312,S,348098,241170
tai12a,313,G,286696,234188
tai12a,313,S,327504,253714
tai12a,314,G,298206,238192
tai12a,314,S,299358,249544
tai12a,315,G,313622,243924
tai12a,315,S,320782,254974
tai12a,316,G,309910,236436
tai12a,316,S,301884,239038
tai12a,317,G,283288,245086
tai12a,317,S,306982,242108
tai12a,318,G,322066,256576
tai12a,318,S,320482,253412
tai12a,319,G,293548,232164
tai12a,319,S,300150,242214
tai12a,320,G,324352,245974
tai12a,320,S,289058,247560
tai12a,321,G,314300,237200
tai12a,321,S,290132,243982
tai12a,322,G,327046,249924
tai12a,322,S,293112,249296
tai12a,323,G,308706,241504
tai12a,323,S,302250,267300
tai12a,324,G,300586,243118
tai12a,324,S,304310,247750
tai12a,325,G,295512,224416
tai12a,325,S,305342,236768
tai12a,326,G,330034,253142
tai12a,326,S,317068,246310
tai12a,327,G,290760,245638
tai12a,327,S,319916,248708
tai12a,328,G,309170,250428
tai12a,328,S,300942,256908
tai12a,329,G,296992,256014
tai12a,329,S,308884,243170
tai12a,330,G,304756,224416
tai12a,330,S,335506,245256
tai12a,331,G,310180,239332
tai12a,331,S,336774,241056
tai12a,332,G,323682,236822
tai12a,332,S,291672,240850
tai12a,333,G,311614,247472
tai12a,333,S,315174,250428
tai12a,334,G,304302,240850
tai12a,334,S,319192,250462
tai12a,335,G,312740,246212
tai12a,335,S,300682,246212
tai12a,336,G,330402,247890
tai12a,336,S,323892,234788
tai12a,337,G,319338,258204
tai12a,337,S,325138,244904
tai12a,338,G,327460,243986
tai12a,338,S,329664,247338
tai12a,339,G,316026,249194
tai12a,339,S,322776,242052
tai12a,340,G,295606,241056
tai12a,340,S,323814,250722
tai12a,341,G,305128,234188
tai12a,341,S,318894,245124
tai12a,342,G,295782,256000
tai12a,342,S,306570,250428
tai12a,343,G,309566,244292
tai12a,343,S,330404,230704
tai12a,344,G,322636,224416
tai12a,344,S,324460,254230
tai12a,345,G,300912,242782
tai12a,345,S,317376,245058
tai12a,346,G,309098,244294
tai12a,346,S,337384,241696
tai12a,347,G,312780,239332
tai12a,347,S,338246,251772
tai12a,348,G,314652,243868
tai12a,348,S,301158,224416
tai12a,349,G,314904,258336
tai12a,349,S,302542,243838
tai12a,350,G,298276,236436
tai12a,350,S,321462,237662
tai12a,351,G,313714,251632
tai12a,351,S,325536,239912
tai12a,352,G,296816,247166
tai12a,352,S,307532,245462
tai12a,353,G,318868,258076
tai12a,353,S,333484,233848
tai12a,354,G,282706,247174
tai12a,354,S,310526,247420
tai12a,355,G,300142,247894
tai12a,355,S,318176,248424
tai12a,356,G,315454,245272
tai12a,356,S,327450,252010
tai12a,357,G,310370,238634
tai12a,357,S,303924,241866
tai12a,358,G,287666,258302
tai12a,358,S,290322,242172
tai12a,359,G,332914,248482
tai12a,359,S,300356,256006
tai12a,360,G,296740,235704
tai12a,360,S,308132,251918
tai12a,361,G,338194,224416
tai12a,361,S,326696,240732
tai12a,362,G,327586,251632
tai12a,362,S,301982,245164
tai12a,363,G,324058,229092
tai12a,363,S,282744,252860
tai12a,364,G,314190,247488
tai12a,364,S,308284,243388
tai12a,365,G,312614,243612
tai12a,365,S,308466,246826
tai12a,366,G,313258,254276
tai12a,366,S,314476,259580
tai12a,367,G,292116,248424
tai12a,367,S,298654,243096
tai12a,368,G,344572,261394
tai12a,368,S,316110,245402
tai12a,369,G,317926,247308
tai12a,369,S,299856,245462
tai12a,370,G,306988,247128
tai12a,370,S,296310,255034
tai12a,371,G,324694,244382
tai12a,371,S,311704,242622
tai12a,372,G,300496,240604
tai12a,372,S,289312,247552
tai12a,373,G,324750,247482
tai12a,373,S,289394,242440
tai12a,374,G,298282,255174
tai12a,374,S,328018,252010
tai12a,375,G,343138,247322
tai12a,375,S,308706,243734
tai12a,376,G,297426,255644
tai12a,376,S,302036,252860
tai12a,377,G,321254,234188
tai12a,377,S,295328,243838
tai12a,378,G,322268,235704
tai12a,378,S,319820,230704
tai12a,379,G,305102,243612
tai12a,379,S,304556,244672
